MALE	0.7518115942028986	0.8120748299319729	0.8121951219512195
		MALE	0.7391304347826086	0.6938775510204082	0.4878048780487805
		FEMALE	0.8043478260869565	0.7959183673469388	0.824390243902439
		FEMALE	0.6086956521739131	0.7346938775510204	0.7560975609756098
		MALE	0.6521739130434783	0.8367346938775511	0.8292682926829268
		FEMALE	0.8695652173913043	0.7551020408163265	0.7902439024390244
		MALE	0.6521739130434783	0.8367346938775511	0.8536585365853658
		MALE	0.8260869565217391	0.8673469387755102	0.8926829268292683
		MALE	0.7608695652173914	0.8571428571428571	0.8439024390243902
		APACHE_HELICOPTER	0.717391304347826	0.7346938775510204	0.775609756097561
		MALE	0.7391304347826086	0.9591836734693877	0.9365853658536586
		MALE	0.6521739130434783	0.8163265306122449	0.8536585365853658
		MALE	1.0	0.8571428571428571	0.9024390243902439
MALE	0.546633941093969	0.8691573403554965	0.8811959087332812
		MALE	0.5217391304347826	1.0	1.0
		MALE	0.6304347826086957	0.8367346938775511	0.8292682926829268
		MALE	0.6086956521739131	0.8775510204081632	0.8585365853658536
		MALE	0.5	0.8775510204081632	0.926829268292683
		MALE	0.5869565217391305	0.8979591836734694	0.9073170731707317
		MALE	0.5869565217391305	0.9183673469387755	0.9121951219512195
		MALE	0.5	0.8673469387755102	0.8780487804878049
		FEMALE	0.5217391304347826	0.8163265306122449	0.8048780487804879
		FEMALE	0.5217391304347826	0.8163265306122449	0.8390243902439024
		MALE	0.5652173913043478	0.9387755102040817	0.926829268292683
		MALE	0.5	0.8775510204081632	0.8585365853658536
		MALE	0.5	0.9387755102040817	0.9414634146341463
		MALE	0.5869565217391305	0.8571428571428571	0.8292682926829268
		MALE	0.5217391304347826	0.5510204081632653	0.9073170731707317
		MALE	0.5	0.9387755102040817	0.926829268292683
		MALE	0.5217391304347826	0.9183673469387755	0.9365853658536586
		MALE	0.4782608695652174	0.8367346938775511	0.8878048780487805
		MALE	0.5217391304347826	0.8775510204081632	0.9365853658536586
		MALE	0.5217391304347826	0.9183673469387755	0.9707317073170731
		MALE	0.5217391304347826	0.9387755102040817	0.9317073170731708
		MALE	0.6086956521739131	0.9183673469387755	0.9170731707317074
		MALE	0.4782608695652174	0.9387755102040817	0.926829268292683
		MALE	0.4782608695652174	0.9183673469387755	0.9170731707317074
		MALE	0.5217391304347826	0.9081632653061225	0.9170731707317074
		MALE	0.5217391304347826	0.8775510204081632	0.8926829268292683
		MALE	0.5652173913043478	0.8571428571428571	0.8878048780487805
		MALE	0.5869565217391305	0.8571428571428571	0.8536585365853658
		MALE	0.6086956521739131	0.9183673469387755	0.9024390243902439
		MALE	0.5217391304347826	0.9183673469387755	0.9024390243902439
		MALE	0.5217391304347826	0.9183673469387755	0.926829268292683
		MALE	0.5434782608695652	0.8979591836734694	0.8682926829268293
		MALE	0.5652173913043478	0.8571428571428571	0.8341463414634146
		MALE	0.5869565217391305	0.8979591836734694	0.9219512195121952
		MALE	0.5217391304347826	0.9183673469387755	0.8926829268292683
		MALE	0.5434782608695652	0.8163265306122449	0.824390243902439
		FEMALE	0.5	0.7755102040816326	0.7707317073170732
		MALE	0.5869565217391305	0.8775510204081632	0.8829268292682927
		MALE	0.5652173913043478	0.8979591836734694	0.8585365853658536
		MALE	0.5217391304347826	0.8979591836734694	0.8780487804878049
		MALE	0.5652173913043478	0.826530612244898	0.8536585365853658
		FEMALE	0.5869565217391305	0.7959183673469388	0.8390243902439024
		MALE	0.6521739130434783	0.8775510204081632	0.8634146341463415
		FEMALE	0.5	0.7551020408163265	0.7560975609756098
		MALE	0.5	0.8571428571428571	0.9024390243902439
		MALE	0.4782608695652174	0.8163265306122449	0.7804878048780488
		MALE	0.6304347826086957	0.8775510204081632	0.9024390243902439
		MALE	0.5869565217391305	0.8571428571428571	0.8536585365853658
		MALE	0.6086956521739131	0.8571428571428571	0.8829268292682927
		MALE	0.5217391304347826	0.8571428571428571	0.8926829268292683
		MALE	0.5652173913043478	0.8775510204081632	0.9024390243902439
		MALE	0.5	0.8367346938775511	0.8390243902439024
		MALE	0.5217391304347826	0.8163265306122449	0.848780487804878
		MALE	0.5652173913043478	0.8571428571428571	0.8780487804878049
		MALE	0.6086956521739131	0.8979591836734694	0.9170731707317074
		MALE	0.6086956521739131	0.8571428571428571	0.8731707317073171
		MALE	0.5434782608695652	0.9183673469387755	0.8878048780487805
		FEMALE	0.5434782608695652	0.7551020408163265	0.7804878048780488
		MALE	0.5	0.8163265306122449	0.8536585365853658
		APACHE_HELICOPTER	0.5	0.8979591836734694	0.8878048780487805
		FEMALE	0.5869565217391305	0.8571428571428571	0.8682926829268293
		MALE	0.6521739130434783	0.8775510204081632	0.8878048780487805
		MALE	0.5	0.8775510204081632	0.8975609756097561
APACHE_HELICOPTER	-0.021739130434782608	0.04081632653061224	0.4878048780487805
		APACHE_HELICOPTER	-0.021739130434782608	0.04081632653061224	0.4878048780487805
